Ticker,Name,Market Cap,Sector,Industry
SRT.AX,STRATAIH CDI 1:1 [SRT],27107840,Basic Materials,Other Industrial Metals & Mining
SRV.AX,SERVCORP FPO [SRV],486457376,Real Estate,Real Estate Services
SRY.AX,"SRY.AX,0P00014I6R,0",N/A,N/A,N/A
SRZ.AX,STELLAR FPO [SRZ],31196250,Basic Materials,Other Industrial Metals & Mining
SS1.AX,SUN SILVER FPO [SS1],97034760,N/A,N/A
SSG.AX,SHAVERSHOP FPO [SSG],174901024,Consumer Cyclical,Specialty Retail
SSH.AX,SSHGROUP FPO [SSH],5271992,Industrials,Specialty Business Services
SSL.AX,SIETEL FPO [SSL],78072928,Real Estate,Real Estate Services
SSM.AX,SRVSTREAM FPO [SSM],943750528,Industrials,Engineering & Construction
SSR.AX,SSR MINING CDI 1:1 [SSR],2467403776,Basic Materials,Gold
SST.AX,STEAMSHIP FPO 50T [SST],423261920,Industrials,Integrated Freight & Logistics
ST1.AX,SPIRIT TEC FPO [ST1],107756216,Communication Services,Telecom Services
STA.AX,"STA.AX,0P00006WJQ,0",N/A,N/A,N/A
STG.AX,STRAKER FPO [STG],34743224,Industrials,Specialty Business Services
STK.AX,STRICKLAND FPO [STK],174385392,Basic Materials,Other Precious Metals & Mining
STM.AX,SUN METALS FPO [STM],30899398,Basic Materials,Other Industrial Metals & Mining
STN.AX,SATURN MET FPO [STN],55599300,Basic Materials,Gold
STO.AX,SANTOS FPO [STO],22636957696,Energy,Oil & Gas E&P
STP.AX,STEP ONE FPO [STP],222408016,Consumer Cyclical,Apparel Retail
STX.AX,STRIKE ENE FPO [STX],616054592,Energy,Oil & Gas E&P
SUH.AX,STH HEM MI FPO [SUH],20614720,Basic Materials,Other Industrial Metals & Mining
SUL.AX,SUPARETAIL FPO [SUL],3452879616,Consumer Cyclical,Specialty Retail
SUM.AX,SUMMIT FPO [SUM],13940480,Basic Materials,Other Industrial Metals & Mining
SUN.AX,SUNCORP FPO [SUN],24950196224,Financial Services,Insurance - Property & Casualty
SUV.AX,SUVOSTRAT FPO [SUV],37352240,Basic Materials,Other Industrial Metals & Mining
SVG.AX,SAVANNAH FPO [SVG],6183870,Basic Materials,Other Industrial Metals & Mining
SVL.AX,SILVERMINE FPO [SVL],131703720,Consumer Defensive,Farm Products
SVM.AX,SOVEREIGN FPO [SVM],449910016,Basic Materials,Other Industrial Metals & Mining
SVR.AX,SOLVAR FPO [SVR],269535136,Financial Services,Credit Services
SVY.AX,STAVELYMIN FPO [SVY],12512966,Basic Materials,Other Industrial Metals & Mining
SW1.AX,SWIFTNETGL FPO [SW1],7214724,Communication Services,Entertainment
SWF.AX,SELFWEALTH FPO [SWF],56529340,Financial Services,Capital Markets
SWM.AX,SEVENWEST FPO [SWM],230871008,Communication Services,Entertainment
SWP.AX,SWOOPHLTD FPO [SWP],36599324,Communication Services,Telecom Services
SXE.AX,STH X ELEC FPO [SXE],377906080,Industrials,Engineering & Construction
SXG.AX,SOUTHXGOLD FPO [SXG],804952832,Basic Materials,Gold
SXL.AX,STHNXMEDIA FPO [SXL],147537888,Communication Services,Entertainment
SYA.AX,SAYONA FPO [SYA],300125824,Basic Materials,Other Industrial Metals & Mining
SYL.AX,SYMAL GRP FPO [SYL],401473696,N/A,N/A
SYR.AX,SYRAH RES FPO [SYR],232850240,Basic Materials,Other Industrial Metals & Mining
T3D.AX,333D FPO [T3D],2466576,Technology,Computer Hardware
T88.AX,TAITON FPO [T88],10424036,Basic Materials,Other Precious Metals & Mining
T92.AX,TERRA URAN FPO [T92],3304894,Energy,Uranium
TAH.AX,TABCORP FPO [TAH],1290951424,Consumer Cyclical,Gambling
TAL.AX,TALIUS FPO [TAL],25744408,Technology,Software - Infrastructure
TAM.AX,TANAMI FPO [TAM],35253000,Basic Materials,Gold
TAR.AX,TARUGAMIN FPO [TAR],7060270,Basic Materials,Other Precious Metals & Mining
TAS.AX,TASMAN RES FPO [TAS],4831500,Basic Materials,Other Industrial Metals & Mining
TAT.AX,TARTANA FPO [TAT],10279008,Basic Materials,Other Industrial Metals & Mining
TBN.AX,TAMBORAN CDI FORUS [TBN],494198496,Energy,Oil & Gas E&P
TBR.AX,TRIBUNE FPO [TBR],223514112,Basic Materials,Gold
TCF.AX,360MREIT UNIT [TCF],32771712,Financial Services,Asset Management
TCG.AX,TURACOGOLD FPO [TCG],264154400,Basic Materials,Gold
TCL.AX,TRANSURBAN STAPLED [TCL],41842323456,Industrials,Infrastructure Operations
TCO.AX,TRANSMETRO FPO [TCO],25226578,Consumer Cyclical,Lodging
TD1.AX,TALI DIGI FPO [TD1],3295160,Healthcare,Health Information Services
TDO.AX,3D ENERGI FPO [TDO],29679186,Energy,Oil & Gas E&P
TEA.AX,TASMEA FPO [TEA],728599168,Industrials,Engineering & Construction
TEE.AX,TOPEND FPO [TEE],13794000,Energy,Oil & Gas E&P
TEG.AX,TRIANGLE FPO [TEG],10446150,Energy,Oil & Gas E&P
TEK.AX,THORN TECH FPO [TEK],53466836,Financial Services,Asset Management
TEM.AX,TEMPEST FPO [TEM],2538120,Basic Materials,Other Industrial Metals & Mining
TER.AX,TERRACOM FPO [TER],152183536,Energy,Thermal Coal
TFL.AX,TASFOODS FPO [TFL],7430632,Consumer Defensive,Packaged Foods
TG1.AX,TECHGEN FPO [TG1],5394644,Basic Materials,Other Precious Metals & Mining
TG6.AX,TGMETALS FPO [TG6],11377200,Basic Materials,Other Industrial Metals & Mining
TGF.AX,TRIBECA FPO [TGF],111884504,Financial Services,Asset Management
TGH.AX,TERRAGEN FPO [TGH],17980444,Basic Materials,Agricultural Inputs
TGM.AX,THETA FPO [TGM],135908640,Basic Materials,Gold
TGN.AX,TUNGSTEN FPO [TGN],81346168,Basic Materials,Other Industrial Metals & Mining
TGP.AX,360 GROUP STAPLED [TGP],124393816,N/A,N/A
THB.AX,THUNBIRDRE FPO [THB],7648220,Basic Materials,Other Precious Metals & Mining
THL.AX,TOURSM HLD FPO NZX [THL],391713920,Consumer Cyclical,Recreational Vehicles
THR.AX,THORPLC CDI 1:1 [THR],7130929,Basic Materials,Other Industrial Metals & Mining
TI1.AX,"TI1.AX,0P00006XU4,0",N/A,N/A,N/A
TIA.AX,TIAN AN AU FPO [TIA],16022628,Real Estate,Real Estate - Development
TIG.AX,TIG REALM FPO [TIG],39200100,Basic Materials,Coking Coal
TIP.AX,TEAMINVEST FPO [TIP],55880948,Financial Services,Asset Management
TKL.AX,TRAKA RES FPO [TKL],2125790,Basic Materials,Gold
TKM.AX,TREKMET CDI 1:1 [TKM],12482952,Basic Materials,Other Industrial Metals & Mining
TLC.AX,LOTTERY FPO [TLC],10817242112,Consumer Cyclical,Gambling
TLG.AX,TALGAGROUP FPO [TLG],184611472,Basic Materials,Other Industrial Metals & Mining
TLM.AX,TALISMAN FPO [TLM],38605600,Basic Materials,Other Precious Metals & Mining
TLS.AX,TELSTRA FPO [TLS],46679777280,Communication Services,Telecom Services
TLX.AX,TELIXPHARM FPO [TLX],8030028800,Healthcare,Biotechnology
TM1.AX,TERRAMETAL FPO [TM1],3280320,Basic Materials,Other Precious Metals & Mining
TMB.AX,TAMBOURAH FPO [TMB],2985930,Basic Materials,Gold
TMG.AX,TRIGG MIN FPO [TMG],44451220,Basic Materials,Other Industrial Metals & Mining
TMK.AX,TMKENERGY FPO [TMK],18651120,Energy,Oil & Gas E&P
TML.AX,TIMAH FPO [TML],3816671,Utilities,Utilities - Renewable
TMS.AX,TENNANT FPO [TMS],10514790,Basic Materials,Other Industrial Metals & Mining
TMX.AX,TERRAIN FPO [TMX],5432100,Basic Materials,Gold
TNE.AX,TECH ONE FPO [TNE],9935648768,Technology,Software - Application
TNY.AX,TINYBEANS FPO [TNY],10353700,Communication Services,Internet Content & Information
TOE.AX,TORO ENERG FPO [TOE],26462040,Basic Materials,Other Industrial Metals & Mining
TOK.AX,TOLUMIN FPO [TOK],133527192,Basic Materials,Other Precious Metals & Mining
TON.AX,TRITONMIN FPO [TON],14115510,Basic Materials,Other Industrial Metals & Mining
TOP.AX,THORNEYOPP FPO [TOP],114327312,Financial Services,Asset Management
TOR.AX,TORQUE MET FPO [TOR],12732864,Basic Materials,Gold
TOT.AX,360CAPITAL STAPLED [TOT],87663064,Real Estate,REIT - Diversified
TOU.AX,TLOUENERGY FPO [TOU],19478700,Energy,Oil & Gas E&P
TOY.AX,TOYS R US FPO [TOY],8319410,Consumer Cyclical,Leisure
TPC.AX,TPC CONSOL FPO [TPC],99817520,Utilities,Utilities - Diversified
TPG.AX,TPGLIMITED FPO [TPG],8106722816,Communication Services,Telecom Services
TPW.AX,TEMPLE WEB FPO [TPW],1639525120,Consumer Cyclical,Specialty Retail
TRA.AX,TURNERS FPO NZX [TRA],431178400,Consumer Cyclical,Auto & Truck Dealerships
TRE.AX,TOUBANI FPO [TRE],33199200,Basic Materials,Gold
TRI.AX,TRIVARX FPO [TRI],7437920,Healthcare,Health Information Services
TRJ.AX,TRAJAN GRO FPO [TRJ],164536912,Healthcare,Medical Instruments & Supplies
TRM.AX,TRUSCOTT FPO [TRM],14933022,Basic Materials,Gold
TRP.AX,TISSUE REP FPO [TRP],17534792,Healthcare,Biotechnology
TRS.AX,REJECTSHOP FPO [TRS],102549976,Consumer Defensive,Discount Stores
TRU.AX,TRUSCREEN FPO NZX [TRU],13814775,Healthcare,Medical Devices
TSI.AX,TOPSHELF FPO [TSI],13004280,Consumer Defensive,Beverages - Brewers
TSL.AX,TITANSANDS FPO [TSL],8847000,Basic Materials,Other Industrial Metals & Mining
TSO.AX,TESORO RES FPO [TSO],31068200,Basic Materials,Gold
TTA.AX,"TTA.AX,0P00006XUT,0",N/A,N/A,N/A
TTI.AX,TRAFFIC FPO [TTI],3461190,Industrials,Railroads
TTM.AX,TITANMIN FPO [TTM],96076640,Basic Materials,Gold
TTT.AX,TITOMIC FPO [TTT],218750416,Industrials,Specialty Industrial Machinery
TUA.AX,TUAS LTD FPO [TUA],2910204928,Communication Services,Telecom Services
TVL.AX,TOUCHVENTR FPO [TVL],49935900,N/A,N/A
TVN.AX,TIVAN LTD FPO [TVN],210095584,Basic Materials,Other Industrial Metals & Mining
TWD.AX,TAMAWOOD FPO [TWD],103663728,Consumer Cyclical,Residential Construction
TWE.AX,TREA WINE FPO [TWE],8795857920,Consumer Defensive,Beverages - Wineries & Distilleries
TWR.AX,TOWER FPO NZX [TWR],467446752,Financial Services,Insurance - Property & Casualty
TX3.AX,TRINEX FPO [TX3],3657300,Basic Materials,Other Industrial Metals & Mining
TYP.AX,TRYPTAMINE FPO [TYP],47227540,Healthcare,Biotechnology
TYR.AX,TYRO PAY FPO [TYR],443540992,Technology,Software - Infrastructure
TYX.AX,TYRANNA FPO [TYX],13151721,Basic Materials,Gold
TZL.AX,TZ LIMITED FPO [TZL],13264050,Industrials,Security & Protection Services
TZN.AX,TERRAMIN FPO [TZN],177791040,Basic Materials,Other Industrial Metals & Mining
UBI.AX,UNI BIOSEN CDI 1:1 [UBI],28614434,Healthcare,Medical Devices
UBN.AX,URBANISE FPO [UBN],27738870,Technology,Software - Application
UCM.AX,USCOM FPO [UCM],7514309,Healthcare,Medical Devices
UNI.AX,UNISTORE FPO [UNI],644454720,Consumer Cyclical,Apparel Retail
UNT.AX,UNITH FPO [UNT],14745480,Technology,Software - Application
UOS.AX,U.O. AUST FPO [UOS],891893248,Real Estate,Real Estate - Development
URF.AX,US RESPROP STAPLED [URF],245531120,Real Estate,REIT - Residential
URW.AX,UNIBALWEST CDI 20:1 [URW],17574727680,Real Estate,REIT - Retail
USL.AX,UNICOSILVE FPO [USL],87588800,Basic Materials,Silver
UVA.AX,UVRE FPO [UVA],5117000,Energy,Uranium
UWC.AX,UNDERWOOD FPO [UWC],10467951,Financial Services,Asset Management
VAR.AX,VARISCAN FPO [VAR],5480006,Basic Materials,Other Industrial Metals & Mining
VAU.AX,VLTMINLTD FPO [VAU],2346852096,Basic Materials,Gold
VBC.AX,VERBRECL FPO [VBC],39192528,Industrials,Engineering & Construction
VBS.AX,VECTUS BIO FPO [VBS],4100504,Healthcare,Biotechnology
VCX.AX,VICINITY STAPLED [VCX],9696357376,Real Estate,REIT - Retail
VEA.AX,VIVA E GRP FPO [VEA],4226246656,Energy,Oil & Gas Refining & Marketing
VEE.AX,VEEM LTD FPO [VEE],154776656,Industrials,Aerospace & Defense
VEN.AX,VINENERGY FPO [VEN],8347649,Energy,Oil & Gas E&P
VFX.AX,VISIONFLEX FPO [VFX],10103580,Healthcare,Health Information Services
VFY.AX,VITRAFY FPO [VFY],109821488,N/A,N/A
VG1.AX,VGI GLOBAL FPO [VG1],730423168,N/A,N/A
VGL.AX,VSTA GRP FPO NZX [VGL],703520960,Technology,Software - Application
VHM.AX,VHMLIMITED FPO [VHM],87666304,Basic Materials,Other Industrial Metals & Mining
VIG.AX,VICTOR FPO [VIG],37829164,Technology,Software - Application
VIP.AX,"VIP.AX,0P00006X17,0",N/A,N/A,N/A
VIT.AX,VITURA FPO [VIT],47113892,Healthcare,Drug Manufacturers - Specialty & Generic
VKA.AX,VIKINGMINE FPO [VKA],10625201,Basic Materials,Gold
VLS.AX,VLSCIENCE FPO [VLS],108030064,Healthcare,Drug Manufacturers - Specialty & Generic
VMC.AX,VENUS MET FPO [VMC],13729029,Basic Materials,Other Industrial Metals & Mining
VMG.AX,"VMG.AX,0P00006X0Q,0",N/A,N/A,N/A
VML.AX,VITALMETAL FPO [VML],11790141,Basic Materials,Other Industrial Metals & Mining
VMM.AX,VIRIDIS FPO [VMM],27973436,Basic Materials,Coking Coal
VMT.AX,VMOTO FPO [VMT],33498560,Consumer Cyclical,Recreational Vehicles
VN8.AX,VONEXLTD FPO [VN8],16282305,Communication Services,Telecom Services
VNL.AX,VINYLGROUP FPO [VNL],112122800,Technology,Software - Application
VNT.AX,VENTIA FPO [VNT],3114020096,Industrials,Infrastructure Operations
VPR.AX,VOLTGROUP FPO [VPR],10716200,Utilities,Utilities - Renewable
VR1.AX,VECTIONTEC FPO [VR1],52668720,Technology,Software - Application
VR8.AX,VANAD RES FPO [VR8],15753501,Basic Materials,Other Industrial Metals & Mining
VRC.AX,VOLT FPO [VRC],12639720,Basic Materials,Other Industrial Metals & Mining
VRL.AX,VERITY RES FPO [VRL],3015604,Basic Materials,Other Industrial Metals & Mining
VRS.AX,VERIS FPO [VRS],21389760,Industrials,Engineering & Construction
VRX.AX,VRXSILICA FPO [VRX],39417792,Basic Materials,Other Industrial Metals & Mining
VSL.AX,VULCAN S FPO [VSL],940944896,Basic Materials,Steel
VSR.AX,VOLTAIC FPO [VSR],7378150,Energy,Oil & Gas E&P
VTI.AX,VISIONTECH CDI FORUS [VTI],3143358,Healthcare,Medical Devices
VTM.AX,VICTORY FPO [VTM],N/A,N/A,N/A
VTX.AX,VERTEXMIN FPO [VTX],40237560,Basic Materials,Gold
VUL.AX,VULCAN E FPO [VUL],1282113408,Basic Materials,Other Industrial Metals & Mining
VVA.AX,VIVALEISUR FPO [VVA],144395536,Consumer Cyclical,Leisure
VYS.AX,VYSARNLTD FPO [VYS],218889664,Industrials,Engineering & Construction
W2V.AX,WAY2VAT FPO [W2V],8393993,Technology,Software - Infrastructure
WA1.AX,WA1 RES FPO [WA1],900620160,Basic Materials,Copper
WA8.AX,WARRIEDAR FPO [WA8],44917052,Basic Materials,Other Industrial Metals & Mining
WAA.AX,WAM ACTIVE FPO [WAA],64525296,Financial Services,Asset Management
WAF.AX,WESTAFRICA FPO [WAF],1823648000,Basic Materials,Gold
WAG.AX,AUSWEALTH FPO [WAG],22309500,Financial Services,Asset Management
WAK.AX,WAKAOLIN FPO [WAK],25658064,Basic Materials,Other Industrial Metals & Mining
WAM.AX,WAMCAPITAL FPO [WAM],1780482176,Financial Services,Asset Management
WAR.AX,WAM STRATG FPO [WAR],201741120,Financial Services,Asset Management
WAT.AX,WATERCO FPO [WAT],281478400,Industrials,Pollution & Treatment Controls
WAX.AX,WAM RESEAR FPO [WAX],237463376,Financial Services,Asset Management
WBC.AX,WESTPAC FPO [WBC],112085966848,Financial Services,Banks - Diversified
WBE.AX,WHITEBARK FPO [WBE],2018672,Energy,Oil & Gas E&P
WBT.AX,WEEBITNANO FPO [WBT],582425856,Technology,Semiconductors
WC1.AX,WESTCOBAR FPO [WC1],2990504,Basic Materials,Gold
WC8.AX,WILDCAT FPO [WC8],339731424,Basic Materials,Gold
WCN.AX,WHITECLIFF FPO [WCN],34028460,Basic Materials,Gold
WDS.AX,WOODSIDE FPO [WDS],47962423296,Energy,Oil & Gas E&P
WEB.AX,WEB TRAVEL FPO [WEB],1732115968,Consumer Cyclical,Travel Services
WEC.AX,WHITE ENER FPO [WEC],7163423,Energy,Thermal Coal
WEL.AX,WINCHESTER FPO [WEL],2726040,Energy,Oil & Gas E&P
WES.AX,WESFARMER FPO [WES],82424430592,Consumer Cyclical,Home Improvement Retail
WFL.AX,"WFL.AX,0P00006WRE,0",N/A,N/A,N/A
WGB.AX,WAMGLOBAL FPO [WGB],797908160,Financial Services,Asset Management
WGN.AX,WAGNERS FPO [WGN],262516672,Basic Materials,Building Materials
WGR.AX,WESTERNGRL FPO [WGR],6984555,Basic Materials,Gold
WGX.AX,WESTGOLD FPO [WGX],2480379392,Basic Materials,Gold
WHC.AX,WHITEHAVEN FPO [WHC],4986142208,Energy,Thermal Coal
WHF.AX,WHITEFIELD FPO [WHF],676208064,Financial Services,Capital Markets
WHI.AX,WHTFLDINCM FPO [WHI],208391280,N/A,N/A
WHK.AX,WHITEHAWK FPO [WHK],7056819,Technology,Software - Infrastructure
WIA.AX,WIA FPO [WIA],182956048,Basic Materials,Gold
WIN.AX,WINMTLSLTD FPO [WIN],9901043,Basic Materials,Other Industrial Metals & Mining
WJL.AX,WEBJET GRP FPO [WJL],310098688,N/A,N/A
WKT.AX,WALKABOUT FPO [WKT],63769792,Basic Materials,Other Industrial Metals & Mining
WLD.AX,WELLARD FPO [WLD],38781248,Industrials,Marine Shipping
WLE.AX,WAMLEADERS FPO [WLE],1712175104,Financial Services,Asset Management
WMA.AX,WAMALTERAT FPO [WMA],194211264,Financial Services,Asset Management
WMG.AX,WESTERNLTD FPO [WMG],11745928,Basic Materials,Gold
WMI.AX,WAM MICRO FPO [WMI],411444448,Financial Services,Asset Management
WNR.AX,WINGARA AG FPO [WNR],1228801,Consumer Defensive,Farm Products
WNX.AX,WELLNEX FPO [WNX],20904350,Consumer Defensive,Packaged Foods
WOA.AX,WIDE OPEN FPO [WOA],4269496,Consumer Defensive,Packaged Foods
WOR.AX,WORLEY FPO [WOR],7291708416,Energy,Oil & Gas Equipment & Services
WOT.AX,WOTSO STAPLED [WOT],131382000,N/A,N/A
WOW.AX,WOOLWORTHS FPO [WOW],36977528832,Consumer Defensive,Grocery Stores
WPR.AX,WAYPOINTRT STAPLED [WPR],1578870912,Real Estate,REIT - Specialty
WQG.AX,WCM GLOBAL FPO [WQG],381742304,N/A,N/A
WR1.AX,WINSOME FPO [WR1],95410984,Basic Materials,Other Industrial Metals & Mining
WRK.AX,WRKRLTD FPO [WRK],94752352,Technology,Software - Infrastructure
WSI.AX,WESTSTARIN FPO [WSI],12876500,Industrials,Engineering & Construction
WSR.AX,WESTAR RES FPO [WSR],2791075,Basic Materials,Gold
WTC.AX,WISETECH FPO [WTC],41982676992,Technology,Software - Application
WTL.AX,WT FIN GRP FPO [WTL],30112366,Financial Services,Asset Management
WTM.AX,WARAMIN FPO [WTM],30358202,Basic Materials,Other Industrial Metals & Mining
WTN.AX,WINTONLAND FPO NZX [WTN],516601120,Real Estate,Real Estate - Development
WWG.AX,WISEWAYGRP FPO [WWG],20082358,Industrials,Integrated Freight & Logistics
WWI.AX,WEST WITS FPO [WWI],38140948,Basic Materials,Gold
WYX.AX,WESTERNYIL FPO [WYX],2847630,Basic Materials,Other Industrial Metals & Mining
WZR.AX,WISR LTD FPO [WZR],36190700,Financial Services,Credit Services
X2M.AX,X2MCONNECT FPO [X2M],12815994,Technology,Scientific & Technical Instruments
X64.AX,"X64.AX,0P00006Y2U,0",N/A,N/A,N/A
XAM.AX,XANADUMINE FPO [XAM],91785600,Basic Materials,Other Precious Metals & Mining
XF1.AX,XREF FPO NZ [XF1],40652848,Technology,Software - Application
XGL.AX,XAMBLE CDI 1:1 [XGL],7458308,Communication Services,Advertising Agencies
XPN.AX,XPON TECH FPO [XPN],4349304,Technology,Software - Infrastructure
XRF.AX,XRF SCIEN FPO [XRF],254994784,Basic Materials,Chemicals
XRG.AX,XREALITY FPO [XRG],17642100,Consumer Cyclical,Leisure
XRO.AX,XERO FPO [XRO],26031255552,Technology,Software - Application
XST.AX,XSTATE FPO [XST],2893671,Energy,Oil & Gas E&P
XTC.AX,"XTC.AX,0P0000A16F,0",N/A,N/A,N/A
YAL.AX,YANCOAL FPO [YAL],7750983168,Energy,Thermal Coal
YAR.AX,YARIMINERA FPO [YAR],1447074,Basic Materials,Other Industrial Metals & Mining
YOJ.AX,YOJEE FPO [YOJ],35828520,Technology,Software - Application
YOW.AX,YOWIE FPO [YOW],4587360,Consumer Defensive,Confectioners
YRL.AX,YANDAL FPO [YRL],55662304,Basic Materials,Gold
Z2U.AX,ZOOM2U FPO [Z2U],13777622,Technology,Software - Application
ZAG.AX,ZULEIKA FPO [ZAG],8902560,Basic Materials,Gold
ZEO.AX,ZEOTECH FPO [ZEO],81564560,Basic Materials,Other Industrial Metals & Mining
ZEU.AX,ZEUSRESOUR FPO [ZEU],4484711,Energy,Uranium
ZGL.AX,ZICOM FPO [ZGL],12015360,Industrials,Specialty Industrial Machinery
ZIM.AX,ZIMPLATS FPO 10CUS [ZIM],1284121344,Basic Materials,Other Precious Metals & Mining
ZIP.AX,ZIPCOLTD FPO [ZIP],3968993536,Financial Services,Credit Services
ZLD.AX,ZELIRATHER FPO [ZLD],7148736,Healthcare,Biotechnology
ZMI.AX,ZINCOFIRE FPO [ZMI],6237121,Basic Materials,Other Industrial Metals & Mining
ZMM.AX,ZIMILMITED FPO [ZMM],5417216,Industrials,Electrical Equipment & Parts
ZNC.AX,ZENITH MIN FPO [ZNC],14667875,Basic Materials,Other Industrial Metals & Mining
ZNO.AX,ZOONOGROUP FPO [ZNO],9596718,Consumer Defensive,Household & Personal Products
